material_id,formula,n_elements,crystal_system,spacegroup_number,category,formation_energy_per_atom_eV,energy_above_hull_eV,band_gap_eV,is_metal,bulk_modulus_GPa,shear_modulus_GPa,poisson_ratio,density_g_cm3,nsites,volume_A3,melting_point_K,is_stable,elastic_modulus_GPa,MQI
mp-806033,CuSr,2,cubic,228,Intermetallic,-1.9881,0.0332,0.0,1,51.87,29.13,0.2584,12.05,12,1269.18,1790.0,1,73.31438399999999,39.16863039999999
mp-656501,FTe3Ru,3,orthorhombic,48,Oxide,-2.5429,0.0077,9.494,0,147.82,107.38,0.2057,3.918,4,185.29,2318.0,1,258.936132,153.79447919999998
mp-514750,Ta,1,tetragonal,132,Carbide,-2.5511,0.0224,3.425,0,242.13,173.23,0.1989,7.089,8,665.13,1176.0,1,415.370894,246.3869364
mp-916880,Cu3Hf2,2,hexagonal,170,Alloy,-2.7741,0.0003,0.0,1,173.78,88.48,0.2769,12.165,8,994.46,1398.0,1,225.960224,130.71013440000002
mp-296889,Mn2Na4,2,tetragonal,121,Semiconductor,-0.8923,0.1561,0.915,0,34.78,8.63,0.3877,4.708,12,665.8,200.0,0,23.951702,12.487821199999999
mp-932467,ScV4Zr,3,hexagonal,186,Ceramic,-3.7098,0.0268,2.845,0,182.35,103.16,0.2555,6.273,12,750.29,2452.0,1,259.03476,152.911656
mp-469362,Zn2Re4Hf3,3,monoclinic,4,Perovskite,-2.4742,0.0522,2.24,0,103.74,49.57,0.2931,3.596,8,225.3,677.0,0,128.197934,75.4803604
mp-566466,HeGe3,2,hexagonal,181,Ceramic,-2.07,0.0011,1.301,0,177.65,112.62,0.2123,5.956,12,1066.14,2460.0,1,273.058452,161.4526712
mp-253798,P4Re2,2,orthorhombic,53,Oxide,-2.9766,0.0096,5.263,0,171.04,111.33,0.2283,2.518,12,338.2,2227.0,1,273.493278,163.08876679999997
mp-673170,Ga2Mg2,2,triclinic,2,Silicate,-4.054,0.0078,4.344,0,105.46,69.86,0.2227,6.157,8,750.17,2048.0,1,170.835644,100.0385864
mp-590268,GaTe2,2,orthorhombic,57,Oxide,-2.0099,0.0076,7.983,0,134.76,42.14,0.3635,5.81,4,351.34,1992.0,1,114.91578,66.625468
mp-972303,Os3Na,2,hexagonal,193,Oxide,-2.9493,0.0001,8.316,0,208.92,90.12,0.3047,4.208,2,112.81,2071.0,1,235.159128,139.4122768
mp-501950,Cu2Se,2,tetragonal,76,Ceramic,-5.0218,0.005,6.031,0,228.47,99.96,0.2943,3.189,8,401.51,2640.0,1,258.75645599999996,153.97827359999997
mp-517010,Ce3N4O2Si4,4,hexagonal,193,Perovskite,-3.2852,0.0067,0.003,0,28.32,15.18,0.2698,4.8,16,817.95,2012.0,1,38.551128,21.2106768
mp-876242,VSe2La4,3,trigonal,151,Ceramic,-2.5044,0.0264,5.409,0,108.07,38.86,0.3451,4.63,32,2282.25,1580.0,1,104.54117199999999,60.8727032
mp-142567,Ca3Al3Re,3,cubic,220,Chalcogenide,-0.482,0.1085,0.717,0,93.61,51.92,0.281,1.38,6,125.77,734.0,0,133.01904000000002,79.259424
mp-995215,Ce2Ni3,2,cubic,224,Oxide,-3.3721,0.0005,4.554,0,145.48,45.79,0.3521,4.193,2,137.94,2723.0,1,123.82531800000001,72.6179908
mp-757521,Hf2Ne4Ta3,3,orthorhombic,65,Nitride,-0.8098,0.0837,1.065,0,235.33,237.96,0.1148,7.204,32,3985.92,479.0,0,530.555616,315.4517696
mp-163040,C2Pb4Ce4,3,trigonal,149,Oxide,-1.0862,0.1327,4.978,0,237.15,164.38,0.2344,4.251,4,212.72,2328.0,0,405.82134399999995,241.79240639999995
mp-365713,Re3La,2,monoclinic,8,Oxide,-2.605,0.0001,6.748,0,82.92,28.32,0.3459,5.129,12,795.83,1807.0,1,76.231776,43.687465599999996
mp-612370,As4Be,2,orthorhombic,43,Ceramic,-4.4865,0.0116,9.136,0,197.3,82.05,0.2974,6.781,12,1306.45,2071.0,1,212.90334000000001,125.029604
mp-827399,Ne2Ar4Ce2,3,triclinic,1,Metal,-0.7946,0.0661,0.0,1,122.27,45.75,0.3309,4.022,2,103.61,1955.0,0,121.77735,71.45760999999999
mp-129488,Mg3,1,hexagonal,193,Silicate,-3.3903,0.0183,3.967,0,90.76,35.36,0.3273,4.667,2,128.74,1051.0,1,93.86665599999999,54.4531936
mp-433788,Ru,1,hexagonal,176,Oxide,-2.3206,0.0066,3.381,0,227.49,96.97,0.3208,2.753,4,160.56,2390.0,1,256.155952,152.5923712
mp-915251,H4Al2V2,3,hexagonal,169,Metal,-1.8636,0.0139,0.0,1,203.68,116.24,0.2661,1.823,2,47.99,1013.0,1,294.342928,175.87655679999997
mp-323532,CoCa,2,monoclinic,7,Carbide,-0.1754,0.2914,4.419,0,348.38,216.04,0.2216,4.963,4,311.06,2114.0,0,527.828928,314.7121568
mp-696719,Cr3Zr2Au4,3,hexagonal,186,Intermetallic,-1.0858,0.0459,0.0,1,213.83,108.28,0.2739,9.312,8,1035.41,593.0,1,275.875784,161.8006704
mp-389927,Bi3HfSi4Cr2,4,cubic,228,Ceramic,-5.8932,0.014,2.674,0,5.71,3.86,0.2205,3.783,4,201.19,3087.0,1,9.42226,4.140155999999999
mp-552719,CrLa3,2,hexagonal,181,Halide,-5.2227,0.0022,2.636,0,94.19,59.64,0.2427,7.541,4,319.47,1798.0,1,148.229256,85.92115359999998
mp-382064,Au2Sc3,2,hexagonal,182,Intermetallic,-0.9264,0.0109,0.0,1,77.4,24.46,0.3487,1.528,6,107.48,1406.0,1,65.978404,38.9758424
mp-490933,K3Bi3,2,hexagonal,192,Oxide,-2.6569,0.0698,5.919,0,234.02,131.49,0.2724,3.085,8,164.34,2081.0,0,334.61575200000004,199.5354512
mp-470650,Ir3Ag4,2,trigonal,143,Ceramic,-2.4589,0.0659,0.63,0,185.68,166.1,0.1676,2.169,4,40.57,2123.0,0,387.87672,231.85843199999997
mp-946927,P4Ce,2,tetragonal,98,Semiconductor,-0.573,0.0225,0.856,0,104.43,51.15,0.291,3.863,2,42.89,1682.0,1,132.0693,77.69638
mp-436672,Ga3Nb2MgY4,4,orthorhombic,54,Metal,-1.2302,0.0028,0.0,1,203.98,61.2,0.3581,3.862,4,190.55,1145.0,1,166.23144,98.194064
mp-218886,Se2,1,cubic,197,Chalcogenide,-0.0562,0.0136,1.233,0,111.26,94.81,0.1663,6.242,6,384.19,999.0,1,221.15380600000003,130.19548360000002
mp-996392,Ba4NiB3,3,cubic,213,Nitride,-1.0882,0.0288,1.124,0,197.14,71.23,0.331,2.568,16,636.57,350.0,1,189.61426,112.74135600000001
mp-736564,NaSr3,2,orthorhombic,33,Semiconductor,-2.1094,0.0036,1.83,0,78.82,47.21,0.2383,4.913,6,418.79,1583.0,1,116.920286,68.1869716
mp-35743,O2Bi2,2,tetragonal,97,Halide,-4.2818,0.0213,5.221,0,131.11,107.64,0.1753,1.84,8,130.65,1742.0,1,253.018584,151.0751504
mp-953185,Co3Te3Se3,3,cubic,223,Ceramic,-3.8866,0.0245,5.029,0,246.17,168.46,0.2259,2.146,8,210.7,2013.0,1,413.030228,246.9597368
mp-19294,PbTa4Sc3Mo2,4,cubic,202,Carbide,-1.7549,0.0015,1.843,0,379.24,294.61,0.2197,4.368,8,262.72,2458.0,1,718.671634,429.4557804
mp-932722,Nb4Fe3,2,tetragonal,76,Phosphide,-0.5336,0.07,0.843,0,78.46,35.42,0.287,2.051,2,45.27,1819.0,0,91.17108,53.882248000000004
mp-330661,Ne3Li3,2,cubic,212,Perovskite,-3.5841,0.0243,2.063,0,85.36,53.45,0.2328,4.852,8,650.51,1179.0,1,131.78632000000002,77.130992
mp-366673,He2,1,cubic,230,Oxide,-3.544,0.0271,10.623,0,101.87,32.58,0.3541,5.573,4,240.02,1881.0,1,88.233156,50.7106936
mp-717326,Li,1,orthorhombic,61,Oxide,-2.7334,0.0104,6.085,0,165.11,53.69,0.3482,3.825,8,429.05,2355.0,1,144.769716,85.33182959999999
mp-918373,Cr3Mn3,2,cubic,201,Metal,-0.0132,0.0281,0.0,1,221.77,102.22,0.3091,4.283,32,1538.87,1381.0,1,267.632404,158.8662424
mp-433529,Ar3O2,2,cubic,204,Phosphide,-0.3014,0.1952,0.061,0,130.9,84.27,0.2462,5.053,16,1384.68,1018.0,0,210.03454799999997,123.99952879999998
mp-540778,BiMn4O,3,cubic,221,Oxide,-2.5725,0.0123,8.151,0,233.76,104.1,0.3178,6.46,4,261.1,2269.0,1,274.36596000000003,162.03557600000002
mp-726640,Be4,1,hexagonal,185,Sulfide,-1.7352,0.0012,1.299,0,60.36,35.0,0.2647,4.137,24,1682.98,1016.0,1,88.529,51.462599999999995
mp-613848,TiMo3,2,orthorhombic,28,Ceramic,-4.7476,0.0007,0.5,0,101.5,52.7,0.2683,2.054,8,239.29,1983.0,1,133.67882,79.38569199999999
mp-242002,N4Ne2Be2,3,orthorhombic,74,Nitride,-1.3047,0.2258,3.585,0,314.87,212.63,0.2253,7.037,24,1876.93,791.0,0,521.071078,309.82784680000003
mp-3031,V3Mo2,2,monoclinic,13,Oxide,-4.5486,0.0112,4.613,0,200.98,42.2,0.3967,2.781,8,191.53,1752.0,1,117.88148000000001,69.616488
mp-213844,PbRh2In2,3,cubic,211,Halide,-2.6918,0.0848,4.037,0,133.9,96.12,0.2175,4.437,4,162.47,1412.0,0,234.05220000000003,138.65652
mp-554471,Sn3Be,2,cubic,217,Oxide,-1.7956,0.0073,5.853,0,189.22,88.2,0.2893,4.903,6,319.62,2442.0,1,227.43251999999998,134.498312
mp-6957,Sr2Cd2W2H2,4,tetragonal,134,Oxide,-4.3242,0.0473,6.965,0,91.45,52.08,0.2748,4.344,32,1482.82,1429.0,1,132.783168,77.9323008
mp-813660,P3Cu,2,cubic,195,Semiconductor,-1.494,0.0173,1.821,0,64.52,31.89,0.2902,3.285,6,296.97,837.0,1,82.288956,48.0593736
mp-320784,Ce2,1,hexagonal,169,Nitride,-0.6917,0.0139,2.779,0,283.49,122.29,0.3168,4.264,4,144.4,1205.0,1,322.062944,191.5321664
mp-138230,Co2Fe,2,trigonal,157,Silicate,-4.2996,0.1031,4.881,0,57.41,36.22,0.2445,4.037,12,445.44,776.0,0,90.15158,52.476147999999995
mp-850954,P3SCu2,3,tetragonal,136,Alloy,-0.9851,0.1155,0.0,1,117.97,55.29,0.2905,10.395,6,708.51,3264.0,0,142.70349,81.46409399999999
mp-812607,Pd2Ni4Cl2,3,orthorhombic,67,Alloy,-1.0351,0.175,0.0,1,201.74,132.23,0.2399,0.5,8,45.64,1607.0,0,327.903954,196.5423724
mp-965024,O4W,2,monoclinic,13,Oxide,-3.1527,0.0088,10.389,0,140.48,73.6,0.2785,5.579,8,758.59,1797.0,1,188.19519999999997,110.68551999999998
mp-552986,Te2Be2,2,cubic,212,Nitride,-0.4745,0.0267,0.322,0,221.68,76.24,0.3568,7.094,12,1344.36,1186.0,1,206.884864,121.29331839999999
mp-198285,Sc4Os2,2,tetragonal,81,Semiconductor,-1.9593,0.0418,2.339,0,93.72,48.05,0.2816,0.5,6,45.77,497.0,1,123.16176,73.69705599999999
mp-534532,PbCr3,2,monoclinic,6,Alloy,-1.6055,0.3006,0.0,1,115.05,53.53,0.2924,8.659,8,805.89,1320.0,0,138.364344,79.5550064
mp-901753,PbSi4,2,trigonal,163,Oxide,-5.1348,0.0374,3.338,0,269.2,103.91,0.317,1.714,16,398.15,1433.0,1,273.69894,163.533764
mp-835911,K3W3,2,orthorhombic,32,Ceramic,-3.5108,0.04,2.484,0,5.87,3.22,0.2664,6.73,2,110.72,2441.0,1,8.155616,2.2013695999999996
mp-598128,IrAg4,2,hexagonal,174,Intermetallic,-0.4251,0.0299,0.0,1,94.24,43.48,0.2971,7.765,4,408.1,634.0,1,112.79581599999999,64.57148959999999
mp-875485,Ga2Ba4Pd2,3,trigonal,145,Metal,-0.5023,0.0071,0.0,1,67.96,38.63,0.2667,10.801,8,914.89,1564.0,1,97.865242,54.39874519999999
mp-389758,K2CrRe2,3,cubic,209,Metal,-1.0062,0.2297,0.0,1,244.46,187.25,0.1871,7.186,6,491.27,1453.0,0,444.56895000000003,263.86697000000004
mp-188345,Os4SnScC4,4,orthorhombic,35,Oxide,-2.0953,0.0015,3.01,0,181.27,120.96,0.22,1.924,12,279.48,2492.0,1,295.14239999999995,176.31583999999998
mp-53676,AgLa,2,cubic,200,Chalcogenide,-1.1295,0.0336,0.243,0,135.76,100.73,0.2112,3.612,8,463.83,200.0,1,244.00835200000003,144.96021120000003
mp-880338,Mg3Nb3,2,cubic,202,Alloy,-0.7481,0.1429,0.0,1,185.52,138.77,0.2102,9.362,32,3917.01,2575.0,0,335.878908,197.7825448
mp-769095,H3Al3,2,monoclinic,5,Metal,-1.1009,0.0532,0.0,1,100.44,36.03,0.3362,12.202,8,1363.82,2156.0,0,96.286572,52.8911432
mp-195417,Ti2Zn4K2,3,tetragonal,135,Intermetallic,-0.3495,0.0747,0.0,1,119.63,57.48,0.298,5.813,4,308.37,1842.0,0,149.21808,87.205648
mp-276624,Ti3CrCd4,3,tetragonal,106,Alloy,-3.0115,0.0262,0.0,1,148.57,87.74,0.2466,0.5,8,57.87,597.0,1,218.75336799999997,131.05202079999998
mp-675316,Nb4Sr4,2,cubic,230,Intermetallic,-0.1516,0.1326,0.0,1,121.26,42.2,0.3517,8.45,2,171.02,979.0,0,114.08348000000002,65.07008800000001
mp-378601,Ca3Br2Cd3La4,4,monoclinic,7,Intermetallic,-1.4066,0.0077,0.0,1,150.07,84.82,0.2707,8.703,32,3926.98,1392.0,1,215.56154799999996,125.85572879999998
mp-586411,Cr3S2,2,monoclinic,9,Oxide,-1.1947,0.0156,4.178,0,284.16,152.29,0.2774,2.853,12,467.64,2243.0,1,389.070492,232.3010952
mp-895889,P3As,2,hexagonal,171,Metal,-0.3644,0.1728,0.0,1,142.82,103.14,0.2152,1.398,16,182.33,1054.0,0,250.671456,149.8436736
mp-879024,B2O2,2,tetragonal,139,Halide,-2.9943,0.0128,1.733,0,29.62,18.15,0.2468,5.692,12,967.34,409.0,1,45.25883999999999,24.878503999999992
mp-855671,Bi3Au3,2,trigonal,154,Ceramic,-2.2734,0.0099,0.501,0,97.24,58.05,0.255,2.945,2,114.79,2677.0,1,145.70549999999997,86.24529999999999
mp-819620,Y3,1,orthorhombic,47,Oxide,-4.6844,0.0133,4.628,0,229.67,151.3,0.225,4.271,4,296.38,2232.0,1,370.68500000000006,220.70260000000002
mp-67956,Cr4Ta2,2,hexagonal,177,Carbide,-1.8422,0.0692,0.86,0,279.09,176.08,0.2343,9.429,4,516.11,2229.0,0,434.671088,257.0310528
mp-966729,Si4NaC2,3,orthorhombic,37,Alloy,-0.1412,0.0626,0.0,1,27.96,3.87,0.4341,11.983,4,716.86,998.0,0,11.099934,1.8667603999999987
mp-277111,Cu3Sr4Be3Pb3,4,trigonal,149,Semiconductor,-1.0251,0.0503,1.277,0,25.75,16.91,0.2146,4.538,16,990.77,1984.0,0,41.077771999999996,22.831463199999995
mp-253222,Mn3PtFK2,4,trigonal,157,Intermetallic,-0.7323,0.0041,0.0,1,120.88,48.58,0.3281,7.576,2,209.72,1932.0,1,129.038196,74.39251759999999
mp-532094,Cl4Ce3,2,hexagonal,193,Intermetallic,-0.5668,0.3847,0.0,1,126.66,45.81,0.3255,9.187,32,4085.19,981.0,0,121.44230999999999,69.19058599999998
mp-409421,BeNi4As4,3,trigonal,153,Metal,-0.046,0.0195,0.0,1,169.41,81.79,0.2882,9.111,4,444.76,2499.0,1,210.723756,122.7898536
mp-398030,Sc2W,2,hexagonal,175,Semiconductor,-0.5132,0.097,0.812,0,58.66,22.87,0.3215,3.206,12,330.32,957.0,0,60.445409999999995,34.98484599999999
mp-91391,RuP4Ge4,3,hexagonal,174,Alloy,-1.2322,0.0885,0.0,1,197.51,49.78,0.3855,4.774,24,1508.93,604.0,0,137.94038,80.854628
mp-132910,Pb4Pd3As2Nb,4,monoclinic,15,Metal,-2.2968,0.0049,0.0,1,162.62,82.91,0.2707,8.761,12,1209.83,3113.0,1,210.707474,122.92008439999998
mp-386533,VBMn,3,tetragonal,113,Oxide,-3.9637,0.0136,3.893,0,143.95,96.91,0.2402,5.759,2,95.5,1939.0,1,240.375564,141.9217384
mp-88708,ReZn4,2,hexagonal,179,Metal,-0.6552,0.0092,0.0,1,125.18,66.62,0.2647,8.895,2,214.52,1956.0,1,168.50862800000002,97.54717680000002
mp-484529,RhSr,2,hexagonal,184,Halide,-3.0134,0.1158,5.076,0,48.52,17.93,0.3367,7.599,2,154.18,1277.0,0,47.934062,25.7208372
mp-10548,Mo2Ru3Pd,3,monoclinic,3,Metal,-0.294,0.0141,0.0,1,24.41,10.31,0.3237,0.5,4,32.3,3191.0,1,27.294694000000003,16.176816400000003
mp-507609,Li4Rh4,2,triclinic,1,Oxide,-5.9231,0.0146,7.097,0,274.11,249.27,0.1635,5.732,6,437.85,2183.0,1,580.05129,345.737974
mp-939791,O4Pb4Zr2,3,cubic,200,Metal,-0.2264,0.0073,0.0,1,61.15,24.01,0.3274,9.153,4,381.26,1183.0,1,63.741748,34.5838488
mp-227553,ScZr2,2,cubic,221,Metal,-1.4078,0.0361,0.0,1,102.13,57.56,0.2582,7.574,2,170.81,214.0,1,144.843984,83.8767904
mp-864452,Hf2CuIn2Li2,4,hexagonal,175,Semiconductor,-0.4893,0.0078,0.717,0,101.82,90.05,0.1656,3.824,16,714.12,1388.0,1,209.92455999999999,124.42513599999998
mp-362439,Sr4NaTa3As2,4,trigonal,150,Nitride,-0.4213,0.006,3.205,0,184.65,85.65,0.2996,6.351,32,3432.59,709.0,1,222.62148,131.03248799999997
mp-192359,BeIr3,2,hexagonal,171,Perovskite,-6.2001,0.03,3.122,0,99.9,70.62,0.2167,3.372,6,322.33,580.0,1,171.846708,101.7592248
mp-270871,Co4OCl4Pd2,4,hexagonal,191,Metal,-2.6506,0.0125,0.0,1,286.48,112.09,0.3263,1.852,8,174.22,2609.0,1,297.32993400000004,177.6571604
mp-304271,Fe3Si,2,tetragonal,101,Metal,-0.7958,0.1086,0.0,1,197.08,89.04,0.293,4.267,8,388.94,1210.0,0,230.25744,136.447664
mp-389839,W2P3,2,tetragonal,138,Metal,-1.6123,0.0209,0.0,1,125.91,53.03,0.313,7.936,8,1054.93,1801.0,1,139.25678,80.37966799999998
mp-499681,Sr4Cu3,2,cubic,224,Metal,-1.2806,0.0064,0.0,1,88.66,35.42,0.3148,14.021,4,743.67,1582.0,1,93.140432,50.2758592
mp-732329,Li4Sb3Ru4,3,triclinic,2,Halide,-2.1985,0.0012,4.58,0,31.09,20.65,0.2314,2.735,8,146.96,1539.0,1,50.85682,29.420091999999997
mp-889089,Ar4F3,2,cubic,222,Perovskite,-4.06,0.0082,3.047,0,108.06,50.11,0.276,4.193,32,2090.65,807.0,1,127.88072,75.051232
mp-312952,AlSr4Zn3Re,4,cubic,227,Ceramic,-4.7385,0.0136,8.183,0,143.62,77.1,0.2839,3.463,12,589.53,1580.0,1,197.97737999999998,117.40122799999999
mp-503463,Ga2Sc4,2,tetragonal,127,Alloy,-0.9371,0.1654,0.0,1,218.76,99.84,0.2925,6.131,12,1147.19,1924.0,0,258.0864,152.39944
mp-823426,W4As4,2,hexagonal,194,Halide,-3.4028,0.0124,3.757,0,83.8,42.07,0.2912,5.269,4,288.32,1297.0,1,108.64156799999999,63.077340799999995
mp-835162,Re3Co2,2,cubic,224,Nitride,-0.6677,0.0012,1.403,0,257.96,142.03,0.2841,5.523,12,986.24,894.0,1,364.76144600000003,216.6476676
mp-873189,Ne2Te4Cl,3,triclinic,2,Intermetallic,-1.2548,0.1807,0.0,1,2.0,1.75,0.1715,6.331,12,1374.03,1316.0,0,4.10025,-0.07225000000000037
mp-781534,W4Zr4Hf3,3,cubic,204,Intermetallic,-0.6253,0.0966,0.0,1,150.14,122.04,0.182,7.826,16,1698.94,2227.0,0,288.50256,169.971136
mp-116912,Sb4Ge2Ne2,3,trigonal,144,Chalcogenide,-1.1296,0.0621,0.179,0,62.94,24.74,0.3283,2.746,32,1071.34,1509.0,0,65.724284,38.3361704
mp-397562,Ne3Sr4,2,trigonal,148,Metal,-2.3556,0.0507,0.0,1,239.41,81.7,0.3319,8.033,2,239.26,2590.0,0,217.63246,127.366276
mp-524061,Co2Ir3Sc4P,4,hexagonal,185,Sulfide,-0.4891,0.0484,0.92,0,54.91,30.7,0.2825,1.516,16,249.57,1639.0,1,78.74549999999999,46.640899999999995
mp-925321,HfFe4Ni4Ti3,4,cubic,217,Metal,-1.9764,0.0222,0.0,1,117.84,51.53,0.3156,10.455,16,2491.67,1108.0,1,135.585736,77.1694416
mp-85588,Mo4Os2FRe,4,cubic,222,Intermetallic,-1.5361,0.0315,0.0,1,109.53,40.66,0.3331,4.196,8,221.21,1639.0,1,108.40769199999998,63.366215199999985
mp-438239,Si,1,tetragonal,96,Oxide,-4.0646,0.0052,3.798,0,209.5,51.87,0.3871,6.403,4,270.44,1795.0,1,143.897754,83.77745239999999
mp-532767,NbCe4,2,cubic,230,Oxide,-3.8048,0.0105,0.967,0,205.35,116.58,0.2516,0.5,32,123.15,2441.0,1,291.823056,174.89383360000002
mp-220682,Na4Cu3,2,hexagonal,192,Sulfide,-2.3797,0.0305,0.723,0,42.46,12.3,0.3602,5.872,12,492.37,613.0,1,33.46092,17.727752
mp-429961,Rh2Mn4,2,cubic,210,Metal,-0.9566,0.1064,0.0,1,117.9,51.26,0.3111,3.332,32,1608.22,2060.0,0,134.413972,79.31558319999999
mp-404766,Mo3,1,orthorhombic,62,Oxide,-2.0316,0.0082,8.117,0,206.71,121.52,0.2603,5.83,24,1769.16,2155.0,1,306.303312,181.4499872
mp-127298,K3Ru2Mn2,3,hexagonal,186,Semiconductor,-2.039,0.0071,0.424,0,57.16,21.76,0.3318,2.221,8,157.06,1856.0,1,57.959936,33.8875616
mp-946599,O3ScAg3,3,orthorhombic,26,Ceramic,-1.8002,0.0125,2.256,0,210.88,111.6,0.2754,7.923,6,208.1,1599.0,1,284.66927999999996,167.63236799999999
mp-297837,PbHf3SnIr,4,monoclinic,5,Intermetallic,-0.7739,0.1376,0.0,1,152.56,64.71,0.3068,5.591,6,247.91,1307.0,0,169.12605599999998,99.23923359999998
mp-404149,V3Rh,2,tetragonal,81,Ceramic,-2.8459,0.0107,2.395,0,137.81,66.64,0.2982,6.187,8,692.31,1499.0,1,173.02409600000001,101.33965760000001
mp-359651,Ag2,1,cubic,197,Ceramic,-2.5135,0.014,9.435,0,204.65,150.2,0.2186,4.647,8,402.89,2548.0,1,366.0674399999999,217.78166399999995
mp-727628,Sn4Cr4,2,tetragonal,130,Oxide,-3.5706,0.015,0.5,0,240.06,74.95,0.3644,5.426,24,1658.13,2103.0,1,204.52356,120.543736
mp-847484,Sb2ClS4,3,trigonal,152,Oxide,-5.1098,0.0032,5.138,0,196.06,82.2,0.3269,1.864,6,182.07,2241.0,1,218.14236,130.139816
mp-651958,Cl3P,2,cubic,205,Oxide,-1.9777,0.0345,5.499,0,319.66,214.12,0.2313,5.259,16,882.6,2401.0,1,527.291912,314.2715472
mp-441151,W3He3,2,trigonal,155,Oxide,-4.038,0.0111,0.5,0,144.36,80.65,0.266,4.673,16,921.37,1577.0,1,204.2058,120.65428
mp-822223,Cu,1,monoclinic,14,Oxide,-2.9363,0.0007,3.541,0,282.53,81.52,0.369,2.781,8,327.89,3222.0,1,223.20175999999998,132.80865599999998
mp-642588,Ba2Ta4B3,3,tetragonal,135,Ceramic,-2.9072,0.0178,6.143,0,343.86,222.77,0.2235,5.164,12,748.4,2646.0,1,545.11819,325.005314
mp-373788,Pb4Rh3Pd3Na4,4,cubic,230,Intermetallic,-2.5623,0.0423,0.0,1,140.53,81.52,0.2468,0.5,6,20.98,980.0,1,203.278272,121.76696319999998
mp-176494,Os,1,cubic,226,Chalcogenide,-0.7069,0.1337,0.14,0,2.0,0.72,0.3307,4.46,8,392.34,628.0,0,1.916208,-0.6342752
mp-76097,Y2Se3As2,3,cubic,196,Oxide,-4.7762,0.0014,0.5,0,211.08,147.98,0.1981,2.763,4,170.36,1229.0,1,354.58967599999994,211.64860559999997
mp-749612,Ir4Co,2,cubic,212,Carbide,-1.6809,0.0444,0.497,0,309.3,180.32,0.2375,3.378,24,490.52,2341.0,1,446.292,266.424
mp-954893,Ge4P4,2,orthorhombic,45,Nitride,-2.3004,0.0138,3.79,0,362.38,168.07,0.2904,5.027,2,144.38,1390.0,1,433.75505599999997,258.24223359999996
mp-399614,Pt2Ga2Zn4,3,trigonal,163,Semiconductor,-0.5308,0.0956,2.331,0,80.07,44.59,0.2822,5.124,4,221.65,2227.0,0,114.346596,66.55835760000001
mp-501368,In3Ba4Os3Mo3,4,tetragonal,121,Metal,-0.7626,0.0267,0.0,1,154.76,93.99,0.2525,4.266,8,351.22,1286.0,1,235.44494999999998,139.56056999999998
mp-999823,ClAl3Be4,3,trigonal,167,Semiconductor,-0.5362,0.003,0.844,0,97.94,46.67,0.2797,0.5,2,8.8,200.0,1,119.44719800000001,71.4683188
mp-13427,Mg3Cd4C3,3,trigonal,152,Sulfide,-1.6595,0.0214,0.943,0,152.92,94.29,0.227,2.557,2,44.73,1688.0,1,231.38766000000004,137.80979600000003
mp-922122,Ba3Cu4,2,orthorhombic,31,Ceramic,-2.8494,0.0175,1.085,0,152.34,89.04,0.2605,1.742,6,117.58,2681.0,1,224.46984,133.985104
mp-546402,Pt4W,2,cubic,210,Metal,-1.1002,0.0528,0.0,1,54.55,20.21,0.3513,7.677,8,506.1,1371.0,0,54.619546,29.7009276
mp-878003,F2KP2,3,tetragonal,91,Semiconductor,-0.8704,0.0904,1.897,0,36.76,28.33,0.2164,3.416,4,190.5,200.0,0,68.921224,39.9863344
mp-784709,Be2Cr2Bi4,3,hexagonal,177,Perovskite,-2.3965,0.0021,1.616,0,129.0,97.06,0.2044,4.993,16,1042.66,1596.0,1,233.798128,138.28167679999999
mp-357258,Ge2Ta4P4,3,hexagonal,192,Silicate,-3.588,0.0096,6.619,0,52.68,17.31,0.3516,0.936,8,116.83,1009.0,1,46.79239199999999,27.701035199999993
mp-640780,Ar4Pt2Ti2Zr2,4,hexagonal,184,Metal,-0.0878,0.0547,0.0,1,182.92,137.8,0.2035,5.908,24,2479.57,1431.0,0,331.68460000000005,196.64756000000003
mp-674564,BeCr,2,triclinic,2,Carbide,-1.3014,0.034,0.666,0,312.93,130.97,0.3172,4.755,8,340.33,2495.0,1,345.02736799999997,205.11442079999998
mp-552320,Te4Ag,2,trigonal,160,Metal,-1.4329,0.4191,0.0,1,129.1,57.33,0.3031,10.25,12,1247.25,2225.0,0,149.413446,85.5480676
mp-450611,Rh2,1,trigonal,149,Halide,-3.3452,0.0205,3.936,0,64.72,51.01,0.1777,0.5,4,23.28,1047.0,1,120.14895399999999,71.88937239999998
mp-68098,Br4H3,2,cubic,230,Perovskite,-4.9343,0.0035,0.934,0,39.7,26.42,0.2188,3.675,4,108.41,514.0,1,64.401392,37.1708352
mp-909449,Ne2Li4,2,cubic,230,Chalcogenide,-1.5536,0.013,1.853,0,78.04,51.48,0.2397,2.068,12,328.85,1213.0,1,127.639512,75.75650719999999
mp-423148,VNb3Co2,3,cubic,205,Alloy,-0.8335,0.0997,0.0,1,68.79,35.02,0.2929,6.163,16,1419.97,1861.0,0,90.554716,51.867629599999994
mp-450689,W3Sb2,2,orthorhombic,49,Nitride,-0.6446,0.0378,0.145,0,341.47,252.03,0.2152,6.703,4,176.98,1087.0,1,612.533712,364.83902720000003
mp-661230,Ti4Si4Bi3Cl4,4,hexagonal,169,Ceramic,-1.8462,0.0631,3.818,0,248.1,104.02,0.3174,1.634,16,488.33,1991.0,0,274.07189600000004,163.78953760000002
